iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J6_LEVEL,J7_LEVEL,J8_LEVEL,J9_LEVEL,J10_LEVEL,J11_LEVEL,J12_LEVEL,J13_LEVEL,J14_LEVEL,J15_LEVEL,J16_LEVEL,J17_LEVEL,J18_LEVEL,J19_LEVEL,J20_LEVEL,J21_LEVEL,J22_LEVEL,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS
1118,2022-05-05 19:19:40.332645,6.187236486273534,5.816438567062781,86.29319135454854,62.53751147185106,61.187569196949894,59.95142373389006,49.82827069951067,49.288580792012255,49.225093650126766,49.22846504924842,36.12023938446098,35.88319672310388,36.301688160163,59.843829207222655,62.70455146866543,57.30912918194304,58.51846002790332,37.18640655084113,35.61252240518645,59.194213253230345,58.79368655900571,86.30190290086983,57.0948825221127,35.49507393018477,389.1178312503585,1.0,389.1178312503585,1.0
1119,2022-05-05 19:19:41.036305,6.569650964717681,6.097991481712426,86.31105136989743,62.796220757360544,61.460359824909595,60.23773507035472,50.12181544859182,49.58762157200597,49.52502730210879,49.52863448977446,36.406867381653534,36.164817249055595,36.57701311957251,60.09636354151016,62.95952142180522,57.69139548619994,58.82587056548235,37.49073771128982,35.89407228986289,59.48277820126762,59.10116441381244,86.31962659867419,57.48430736746092,35.77661315837763,385.81817265830705,1.0,385.81817265830705,1.0
1120,2022-05-05 19:19:41.561934,6.9451230238808,6.379442524807276,86.32885008932489,63.05165651797569,61.72993811256398,60.520889581423646,50.41254208710364,49.88409391080809,49.8224259066924,49.82628714805554,36.69253207281571,36.44603707371116,36.85204644811864,60.348497664417785,63.21145709215643,58.06683215231305,59.12975441493411,37.793623798723246,36.175545721178125,59.76959311726745,59.405826148318766,86.33729044556753,57.866652758654254,36.05816528606357,382.5296566379089,1.0,382.5296566379089,1.0
1121,2022-05-05 19:19:42.129232,7.31382164144239,6.660648113080981,86.3465836662702,63.30395375025795,61.996644692638995,60.801425132793526,50.70080318068327,50.17820890999466,50.117477042416084,50.12160497871402,36.977200955566474,36.7267484213042,37.126629501584766,60.59993271689593,63.46029572605797,58.435601355073835,59.43136857686675,38.09328104331943,36.45680535470526,60.05389925497126,59.70734758626731,86.35489061513445,58.24205845290252,36.33961443401418,379.252995561077,1.0,379.252995561077,1.0
1122,2022-05-05 19:19:42.723703,7.675915395438206,6.941466089921176,86.36424951554692,63.55313842300194,62.26050876475029,61.07937377317916,50.98659293337698,50.46993155837747,50.41014061601031,50.41454684775092,37.26076802185342,37.006824472407395,37.40062687672558,60.85052543954538,63.70603690956464,58.79786418015293,59.7308032270837,38.38943397772106,36.737708965952805,60.335545153039206,60.0056502058644,86.37242453212568,58.61069334974646,36.62081703241635,375.9886688674567,1.0,375.9886688674567,1.0
1123,2022-05-05 19:19:43.319554,8.031562062499134,7.221765799560766,86.38184587997418,63.79920327345636,62.52145966773018,61.35460377211822,51.26979551748692,50.75915753669872,50.70031374566658,50.70501066205579,37.543115053776724,37.28614374468322,37.67392327007979,61.10020031866639,63.94870520994951,59.153771599052085,60.02776197260631,38.682343081244476,37.018123730165144,60.61460061439664,60.300752162528184,86.38989044264048,58.97272585289973,36.90163101705231,372.73700308448593,1.0,372.73700308448593,1.0
1124,2022-05-05 19:19:43.924893,8.331268837332939,7.467635606338281,82.89302143175986,63.033217351790476,61.983088184398,61.03404038498486,51.100849353282726,50.70285749399509,50.66012655267975,50.67162066288935,37.6690225671376,37.4705130858999,37.77659863622124,60.79652517145903,63.15221212647818,59.459750038687,59.99567371577195,38.63809085692752,37.27306735517626,60.444751300702116,60.217262528707664,82.89946149590581,59.327880755332664,37.18167967634901,0.0,0.0,661.0986248314175,1.0
1125,2022-05-05 19:19:44.461427,8.626065478731821,7.713224154162097,82.96464150243406,63.25744641724083,62.21766054183291,61.27848424578217,51.35043065685431,50.95618580015473,50.913934624117815,50.92569303295762,37.916572637936916,37.71571281081735,38.017904274380946,61.022666141323285,63.37406841164312,59.75544391041184,60.25547695272118,38.89318415666836,37.518741710137206,60.690843779144,60.4746769914984,82.97099439350133,59.62754779845256,37.42754754796006,0.0,0.0,656.2515881276976,1.0
1126,2022-05-05 19:19:44.982983,8.916092443572897,7.958419128201923,83.03587278547568,63.47913012570073,62.44979852048514,61.52059705023354,51.59783738479967,51.20744835024244,51.165686742552985,51.17771914706,38.16316103694784,37.96033861589784,38.258667331961846,61.24804117566034,63.59344796021438,60.046396582204906,60.51295352960838,39.14598049225501,37.76405707675597,60.934958925957545,60.729542848946664,83.0421395184289,59.92230638074643,37.67313339101947,0.0,0.0,651.4308267241179,1.0
1127,2022-05-05 19:19:45.668002,9.201484275673659,8.203114389441199,83.10671166442967,63.69829296943593,62.6795071505421,61.76036514186878,51.84304676404116,51.456615207315096,51.41535167143021,51.42766735249544,38.40870795492077,38.204294980214826,38.49879145413337,61.472569427551825,63.81037500921092,60.33273925200166,60.768060606962244,39.396486971655875,38.008905736011734,61.1770788282277,60.981860127621125,83.11289325031514,60.212296867418736,37.918324936200044,0.0,0.0,646.6365859355367,1.0
1128,2022-05-05 19:19:46.243619,9.022553523111988,8.2195577883516,68.9018971150622,59.803723945972024,59.7427186469443,59.70666442573049,50.39202368139542,50.37439958226669,50.370171659362825,50.43056143203548,38.15081312465459,38.15107065033491,38.15432590045707,59.53032635504578,59.79054371023665,60.44524587223296,59.72938946023192,38.29368310305008,38.16273047270285,59.63873383817509,59.73021851441559,68.90189711506207,60.49597696474851,38.162120489275466,0.0,0.0,0.0,0.0
1129,2022-05-05 19:19:46.904960,8.875883510517031,8.259379782581409,68.93751924163092,59.831286762115575,59.792538799655176,59.76736350084419,50.514806889253705,50.494273618002026,50.489803555436744,50.5110461272796,38.19435131606121,38.18172872676154,38.18369465100518,59.56760356827847,59.81905503032,60.282097736331714,59.77842511583272,38.35154973160463,38.18172772605352,59.69233532120766,59.77894456447475,68.9375192416308,60.31720247571812,38.17858917387339,0.0,0.0,0.0,0.0
1130,2022-05-05 19:19:47.445921,8.74385198557691,8.2845632851893,68.88854091851572,59.77326042245791,59.74006641824559,59.71940309126084,50.482740024302075,50.469199330555504,50.46609656973293,50.49047256523273,38.22112876084542,38.218114413435046,38.21958513075655,59.58574242197053,59.764383523391345,60.14170131405777,59.730141251359086,38.3277268938412,38.21973650196017,59.66828378165952,59.730610863773634,68.88854091851559,60.170594577878845,38.218393215446554,0.0,0.0,0.0,0.0
1131,2022-05-05 19:19:48.045250,8.626195679240594,8.29537158277346,68.84306482112454,59.7201470071505,59.69208105362839,59.67549449212056,50.45298994279147,50.44488289495037,50.44293803252149,50.470723415245644,38.23836171239546,38.23848063981016,38.23997828895234,59.594378926182856,59.71408383955389,60.01527966393848,59.68594995284142,38.304082612792016,38.243846516563956,59.64424650350866,59.6863313684317,68.84306482112441,60.03861859625375,38.24356608946034,0.0,0.0,0.0,0.0
1132,2022-05-05 19:19:48.653582,8.522633736505655,8.292085503343763,68.80109858979142,59.67190550567574,59.64855906645994,59.63562600184644,50.425573781857224,50.42142348273019,50.420385410012805,50.45179272600714,38.24085254011913,38.24451450422898,38.24596282368069,59.59416963366113,59.668119751090536,59.90258450734309,59.645828349367804,38.280639163145466,38.254340358579235,59.620229825082305,59.64608013474233,68.8010985897913,59.921011410211904,38.25437127362302,0.0,0.0,0.0,0.0
1133,2022-05-05 19:19:49.261684,8.432880394605794,8.274990848386686,68.76275601994668,59.62858364293527,59.609622127861314,59.59997033330555,50.40089160603604,50.399360576052715,50.39896223713251,50.43419716713324,38.23115159759926,38.23818023803585,38.23978972570074,59.58626968014847,59.626498259567775,59.803355559759765,59.609825229068285,38.25722949114207,38.25042346927567,59.596018964877274,59.6098768545552,68.76275601994655,59.81749236841907,38.25107894855101,0.0,0.0,0.0,0.0
1134,2022-05-05 19:19:50.044460,8.355140155228618,8.24588309313245,68.72257212927803,59.58477631864872,59.56863366431331,59.56101423336975,50.3673549710617,50.36671659316704,50.36654692124157,50.40395350322551,38.20644874006408,38.21747372773684,38.21921145547551,59.56409505284229,59.58419325613029,59.716938333188764,59.57143084099487,38.2294519214154,38.23221679318382,59.56779328612021,59.57203661355692,68.7225721292779,59.72777205736405,38.233973283483685,0.0,0.0,0.0,0.0
1135,2022-05-05 19:19:50.726094,8.285984426332261,8.208190813979291,68.67634657101875,59.53640391531462,59.52188361402963,59.51539870121997,50.324754167028466,50.32446587938095,50.32438826432568,50.36310064021675,38.16893570380114,38.18408294516117,38.18542602082083,59.52724587899248,59.53639028154573,59.64132997594079,59.52602421424818,38.18857547297787,38.20201995417434,59.52723976145237,59.52741425184678,68.67634657101863,59.65005292573072,38.204854745221965,0.0,0.0,0.0,0.0
1136,2022-05-05 19:19:51.467307,8.222549845356955,8.164777414998495,68.62652992551453,59.48521464761431,59.47163588258914,59.46579530876306,50.27682626811576,50.27667925588075,50.27663937157903,50.31611145547778,38.12349682874499,38.142140799686615,38.14287968024932,59.4817727363006,59.485323900295256,59.57347631192222,59.476464614746746,38.140440166431446,38.16347116251332,59.47912504897258,59.47821573441933,68.6265299255144,59.580910088565815,38.16715398574693,0.0,0.0,0.0,0.0
1137,2022-05-05 19:19:51.992499,8.162918106501822,8.117561140711025,68.57569205131136,59.433211035175354,59.42003410530542,59.41446501814676,50.22635319048662,50.22626199394525,50.22623714987324,50.266108013241166,38.07400422486084,38.095036854603414,38.095283889028856,59.43227471830874,59.43343580816118,59.5108539714149,59.42492459671307,38.0894002964216,38.119431904107216,59.4283620850754,59.426531996687274,68.57569205131124,59.517483549575374,38.12373439013819,0.0,0.0,0.0,0.0
1138,2022-05-05 19:19:52.636349,8.105584770934971,8.068046466714627,68.52315111976482,59.380143261104735,59.367230171759516,59.361838124629685,50.174293707628166,50.17423284061503,50.174216211737516,50.2143549712689,38.02235867940938,38.0451996322421,38.04526005867679,59.38152588161889,59.38046607963707,59.45169233551101,59.372106691050426,38.03714092569656,38.07181576921263,59.37625085641853,59.3737757292172,68.52315111976469,59.457856465204884,38.0765141568348,0.0,0.0,0.0,0.0
1139,2022-05-05 19:19:53.179231,8.049681077868938,8.017102188604772,68.47004112118091,59.32676124585933,59.314017361043305,59.30873832776059,50.12154405021591,50.121499130127454,50.12148683566864,50.16179251686936,37.969877994919685,37.993895134506694,37.99389797769819,59.32992755167639,59.327152084816504,59.39464345302812,59.31887479388784,37.98428345882063,38.02204423631752,59.32350460479162,59.32062649872839,68.47004112118078,59.40052594600519,38.026996939681,0.0,0.0,0.0,0.0
1140,2022-05-05 19:19:53.721456,7.99468099563953,7.965254307694243,68.41674114509335,59.27330699014788,59.260666341347466,59.25545605477333,50.068473104330565,50.06843674605896,50.068426783806004,50.10883381590747,37.917012281390896,37.94174486596744,37.94173492919075,59.27772509788497,59.27374178589949,59.33891638872106,59.26550230669745,37.9311453744266,37.97093439901847,59.2704519711526,59.26732961299833,68.41674114509323,59.34462400173876,37.97605102237126,0.0,0.0,0.0,0.0
1141,2022-05-05 19:19:54.229567,7.913779207998076,7.878125307269227,68.28970966563266,59.14600108770468,59.117769307053436,59.106383077705864,49.86484825748003,49.86482207422599,49.86481486732075,49.9591811778902,37.76943340440756,37.83449196242729,37.83400513616718,59.168421717747336,59.14736544173469,59.277900558111504,59.128669810695,37.7983349019842,37.91073967130559,59.14290372216193,59.133905216048326,68.28970966563254,59.28956435764421,37.924120499413156,0.0,0.0,0.0,0.0
1142,2022-05-05 19:19:54.742544,7.832128717863874,7.79174502094558,68.20591204903091,59.06230413396641,59.03393189264187,59.022453096803524,49.78067382885834,49.780641815034265,49.780633008710495,49.8748798372557,37.68479106028963,37.74871035576568,37.74829961195609,59.08301526391112,59.06363082959073,59.196796066695285,59.04488330319936,37.7142723657379,37.82382496239942,59.058756544424355,59.05001485696101,68.20591204903079,59.20866056303467,37.836993620686364,0.0,0.0,0.0,0.0
1143,2022-05-05 19:19:55.288592,7.749907605787338,7.705935323598206,68.12203388213776,58.978510460704285,58.95003228850763,58.93848359405116,49.69651583653023,49.69647896687895,49.69646882958583,49.79062371700954,37.6002945226247,37.66335966603814,37.663005387248894,58.99793451166788,58.97980538212161,59.114990018709825,58.96101890593105,37.63020778124757,37.73760692745828,58.974614445678355,58.96605928051612,68.12203388213764,59.12700853272375,37.75061494081205,0.0,0.0,0.0,0.0
1144,2022-05-05 19:19:56.027392,7.667252295503802,7.620559847041823,68.03810589182926,58.89465109389491,58.86609318728383,58.85449183007885,49.61237983971166,49.61233904550161,49.61232783314512,49.70641247700502,37.51591171317358,37.5783356777886,37.57802310767651,58.91310541299139,58.8959201863912,59.032649921291025,58.87710483030782,37.54614873629645,37.65192009000408,58.890487667746704,58.882067381661784,68.03810589182913,59.044786242574496,37.664806459899246,0.0,0.0,0.0,0.0
1145,2022-05-05 19:19:56.563841,7.58426702729926,7.53551433379643,67.95414672436313,58.81074652899791,58.782128687863,58.77048771706683,49.52826591891658,49.52822201668975,49.52820995333562,49.62224118207131,37.43161661552291,37.49355867261334,37.49327696205262,58.82846995044571,58.811995088147654,58.949903834180894,58.793158517836616,37.462097465614804,37.56663761917439,58.80637903511679,58.798056059192724,67.95414672436301,58.96213003351049,37.579431904191665,0.0,0.0,0.0,0.0
1146,2022-05-05 19:19:57.123932,7.50103131946913,7.4507192594747895,67.870167987995,58.72681062987035,58.69814775496635,58.68647700319152,49.444171879087015,49.44412554958287,49.4441128218518,49.53810355271853,37.3473888035917,37.408968269610675,37.40870944547848,58.74398296477203,58.728043089857415,58.866849460293125,58.709190991042696,37.37805390019469,37.48166249149035,58.72228797948992,58.714035146226315,67.87016798799489,58.87914408109126,37.494387087833005,0.0,0.0,0.0,0.0
1147,2022-05-05 19:19:57.686790,7.417605723901157,7.366114074648709,67.78617685695255,58.64285277157463,58.61415605918726,58.602462921429826,49.360094704690674,49.360046498012885,49.36003325660913,49.45399334280738,37.26321238619982,37.32451879504551,37.324276987974244,58.65960947897359,58.644072725557834,58.78356123707494,58.62520927052232,37.29401702677915,37.39692066747811,58.63821244763944,58.63001017821181,67.78617685695242,58.79590785330682,37.409592540742146,0.0,0.0,0.0,0.0
1148,2022-05-05 19:19:58.248154,7.334036276506577,7.281652748085581,67.70217777816536,58.55887935029009,58.530157209799704,58.51844724420043,49.27603132735246,49.27598167906875,49.275968043259255,49.36990497138033,37.17907510031637,37.240175733084556,37.239946610502464,58.57532253378255,58.56008965202502,58.70009578995499,58.54121789046488,37.209985594389344,37.312355756793075,58.55414993816936,58.54598413126835,67.70217777816522,58.712481863169025,37.32498775466994,0.0,0.0,0.0,0.0
1149,2022-05-05 19:19:58.844346,7.250357927281021,7.197300333054975,67.61817352255879,58.474894775722746,58.44615352739442,58.43443091347851,49.19197897747411,49.191928227849786,49.19191429077161,49.2858337368956,37.09496754411988,37.15591301431843,37.15569336747769,58.4911014347306,58.476097660391304,58.61649613437595,58.45721982755,37.12595845768842,37.227924881941966,58.470098011014436,58.461958457707,67.61817352255866,58.62891211668349,37.240526729608916,0.0,0.0,0.0,0.0
1150,2022-05-05 19:19:59.361174,7.166597235224892,7.113030296424571,67.53416622430125,58.39090243483167,58.36214678187737,58.35041463170599,49.10793549330108,49.10788390775639,49.10786974202905,49.20177598576659,37.01088255249374,37.07171087101763,37.0714983485627,58.40693048411174,58.39209966813186,58.53279493146965,58.37321730940339,37.04193445559785,37.14359548728918,58.3860547661611,58.377934514025256,67.53416622430112,58.54523354118388,37.156174542502825,0.0,0.0,0.0,0.0
1151,2022-05-05 19:19:59.823556,7.082774313722006,7.0288224579796,67.45015624270842,58.30690393302806,58.27813735151956,58.26639796433614,49.02389813559883,49.02384590636297,49.023831564594715,49.11772776895605,36.92681422370904,36.98755455366743,36.987347352501,58.32279724811628,58.308096908848036,58.44901694400529,58.28921100780518,36.957910901123206,37.05934280769795,58.30201756770162,58.29391311218841,67.45015624270829,58.46147267788608,37.071904677724305,0.0,0.0,0.0,0.0
1152,2022-05-05 19:20:00.380675,6.998904381741051,6.9446616482004115,67.36614487574154,58.222901269966414,58.1941264104924,58.182381540786636,48.93986604393339,48.93981332504846,48.93979884937563,49.033687450564514,36.84275882351766,36.90343276486434,36.90322956961216,58.23869277591283,58.22409101860482,58.36518095039945,58.20520238842857,36.87388913245151,36.97514808660491,58.21798558491757,58.20989320289612,67.3661448757414,58.37764962695641,36.987696969154115,0.0,0.0,0.0,0.0
1153,2022-05-05 19:20:00.946059,6.944923215483345,6.90558807000401,67.36543540635701,58.22317332426422,58.21280751769742,58.20838506182294,49.02983964030134,49.02974433980581,49.02971844225902,49.0603997453988,36.868115634056,36.883264771322594,36.88369466802159,58.221354354136786,58.22329021575776,58.28833591460587,58.216626206822085,36.88067862178617,36.900601160454066,58.21885670684595,58.21789122199494,67.36543540635688,58.29384924840307,36.90363134634151,0.0,0.0,0.0,0.0
1154,2022-05-05 19:20:01.567430,6.894116720618274,6.863339802707376,67.32058614395098,58.177519839780146,58.16743081289778,58.16319472092219,48.98528987258052,48.98523286272045,48.985217307461085,49.01619865435579,36.82418623379725,36.84122499457029,36.84132443541427,58.17773728321339,58.17773488112342,58.23494601182435,58.17121089925736,36.83581458392156,36.86105118387997,58.174170371276126,58.17247492192495,67.32058614395086,58.239873936239206,36.86455305132952,0.0,0.0,0.0,0.0
1155,2022-05-05 19:20:02.278013,6.845077425847867,6.819324354361996,67.27449323298197,58.13110755715119,58.12120523092942,58.11709406257007,48.93957970899711,48.939541672176354,48.939531266943106,48.97069808880409,36.778739353983106,36.7970789858813,36.797089117005115,58.133148136183564,58.13139493220522,58.184455379783174,58.12497125409177,36.78997938515479,36.8185240548639,58.12844659787284,58.12630569283163,67.27449323298184,58.18907056872883,36.82230202302576,0.0,0.0,0.0,0.0
1156,2022-05-05 19:20:02.776586,6.797068687618667,6.7742783345533075,67.22810882774121,58.084562606538015,58.07476562227655,58.07072465070471,48.8934266541585,48.893397631202134,48.893389680073426,48.92466012509092,36.73278661190864,36.75185447673664,36.75184952792252,58.08784655173048,58.084894516786456,58.135595876625594,58.07851190119237,36.74375927822594,36.774341497615076,58.08230951590237,58.07991760748728,67.22810882774108,58.1400330540734,36.77828492013678,0.0,0.0,0.0,0.0
1157,2022-05-05 19:20:03.318112,6.749663698433828,6.728628580571924,67.1816199729079,58.037989980479665,58.02825605545841,58.024257003067675,48.84708477153344,48.8470604794768,48.84705381862375,48.87838478428086,36.68658444531694,36.70610717602526,36.70608320352359,58.042037226896795,58.03834787059925,58.087690955996536,58.03198865672274,36.69736974642711,36.72919605273639,58.03597481600595,58.03344732985063,67.18161997290777,58.09202534374123,36.733237915921436,0.0,0.0,0.0,0.0
1158,2022-05-05 19:20:04.003846,6.702614755966482,6.682622790754969,67.13509839111045,57.99142277077939,57.981726823141585,57.97775297931581,48.80065477963619,48.800633094208216,48.80062714499629,48.831993834700064,36.64024641117734,36.66005346210404,36.66001454946081,57.99592654095604,57.99179581703886,58.04034666569455,57.985450809458705,36.65090626905665,36.68348713723672,57.98954671574128,57.986945859235156,67.1350983911103,58.04462095553542,36.68758757618247,0.0,0.0,0.0,0.0
1159,2022-05-05 19:20:04.715884,6.655776998638098,6.636405800527048,67.08856900144248,57.94486757754065,57.935194264310674,57.93123543121487,48.75418083565409,48.754160622775416,48.754155075832564,48.78554284039834,36.59383024174545,36.61381051681545,36.61376186100568,57.949644367487295,57.945249532901116,57.99333354181072,57.93891280291022,36.60441015790423,36.637446067851776,57.943073264273586,57.94043186911517,67.08856900144235,57.9975723677075,36.64158143706284,0.0,0.0,0.0,0.0
1160,2022-05-05 19:20:05.246927,6.609064832726211,6.590063261893194,67.04203868490215,57.898322343071705,57.88866247779664,57.88471255824017,48.707683718230456,48.707664353097925,48.70765903782494,48.739059261735385,36.547368588231116,36.56745332364122,36.567398616968404,57.903262160387975,57.898709560336556,57.946517020609726,57.8923776086044,36.55789888988283,36.59120804039824,57.896576252674826,57.89391202102442,67.04203868490202,57.95073482063783,36.595364238545585,0.0,0.0,0.0,0.0
1161,2022-05-05 19:20:05.774981,6.562427404132057,6.5436459826681945,66.99550890232678,57.85178384228912,57.84213198014386,57.83818736335963,48.66117378790395,48.66115491742693,48.66114973736108,48.692557348781165,36.50088016008171,36.52102757434671,36.52096918279995,57.85682095874473,57.85217418197176,57.899817468898824,57.84584503347844,36.511380146374734,36.544852954948844,57.85006632139191,57.84738901533568,66.99550890232665,57.904022779619005,36.54902157568582,0.0,0.0,0.0,0.0
1162,2022-05-05 19:20:06.366573,6.515834478207193,6.497184188688347,66.94897994521901,57.80524973006119,57.79560263397035,57.79166117457836,48.61465667480237,48.614638096684395,48.61463299653719,48.64604500017222,36.45437593903795,36.474560790357025,36.47450018665409,57.81034485060977,57.80564192747541,57.853187546360495,57.79931443999008,36.46485769073367,36.49842819783426,57.80354919313287,57.80086422538915,66.94897994521888,57.85738542534226,36.502604222422306,0.0,0.0,0.0,0.0
1163,2022-05-05 19:20:06.893821,6.4692680519625005,6.4506958839385895,66.90245144528433,57.75871820576881,57.74907394468447,57.74513436276466,48.568135245407255,48.568116838414014,48.56811178505336,48.59952639371818,36.40786229891286,36.42806958473274,36.42800764176036,57.76384793812777,57.759111506675396,57.80659908333088,57.75278499060603,36.41833295084397,36.451961943702955,57.757027737649835,57.75433837721511,66.90245144528421,57.81079254360444,36.45614238428254,0.0,0.0,0.0,0.0
1164,2022-05-05 19:20:07.447825,6.422717434048211,6.404191806257441,66.85592345754661,57.71218841029878,57.70254582841194,57.69860735833164,48.52161143952479,48.52159313402048,48.521588108408146,48.55300426419218,36.36134313665484,36.381563789161326,36.38150104877658,57.717338738303475,57.7125823656055,57.760035318863665,57.70625640484039,36.3718071573589,36.40547098477113,57.71050391798088,57.707811954916174,66.8559234575465,57.76422614371398,36.40965405325377,0.0,0.0,0.0,0.0
1165,2022-05-05 19:20:08.087575,6.387452111201294,6.373796435456168,66.82968449637848,57.68609157301557,57.68084814536411,57.67865809063069,48.51698005593633,48.516955092813376,48.516948273342024,48.53323623793592,36.34123729673285,36.350489422492956,36.35051515704714,57.68662792185874,57.68622161190349,57.71518632279748,57.682827603387565,36.347241799083626,36.36126967792754,57.68450244814743,57.68350404100037,66.82968449637836,57.71769237354077,36.36317277528388,0.0,0.0,0.0,0.0
1166,2022-05-05 19:20:08.637138,6.353534015675886,6.342053866825029,66.797029818764,57.653272320382946,57.64813295465549,57.64601234678999,48.484549148101486,48.484533676906764,48.48452943874522,48.50091998965782,36.30898288330721,36.31895625080185,36.318954848330755,57.65495462185484,57.65344493770863,57.68009715930592,57.65009779406439,36.3147445971781,36.33071355624522,57.65207870951011,57.65083196774443,66.79702981876389,57.6824287948459,36.33277581288974,0.0,0.0,0.0,0.0
1167,2022-05-05 19:20:09.096097,6.320212208181739,6.309714979351413,66.76422493109764,57.620406580453675,57.61531361059624,57.61322383860338,48.451852927560765,48.45184089847807,48.451837599244534,48.46827257779494,36.27639086887095,36.28670089020303,36.28668454150729,57.62264999011794,57.620598271335965,57.646255162925414,57.61726828664156,36.28201246323854,36.29889794094175,57.61938738316524,57.61804238067362,66.76422493109752,57.64851145277736,36.301032521024204,0.0,0.0,0.0,0.0
1168,2022-05-05 19:20:09.622421,6.287158378847731,6.277108109694728,66.7313942730783,57.58755122202146,57.582479571660734,57.58040394238307,48.41907425048816,48.419063632364576,48.41906071849901,48.435515609799985,36.24366573305923,36.254137821735604,36.25411246262226,57.59005132826132,57.58775134218237,57.61296718035983,57.58442922076391,36.249213585851116,36.26652584983423,57.586609343830105,57.585225209915706,66.73139427307817,57.6151899801835,36.26869330480172,0.0,0.0,0.0,0.0
1169,2022-05-05 19:20:10.173183,6.254226246015635,6.244379578638327,66.69856166632636,57.554707907419065,57.549645938332596,57.54757672563304,48.386265562348,48.38625555246929,48.38625280482942,48.40271666081742,36.21088266089146,36.22143006453162,36.221400330403625,57.55732544073739,57.55491181438024,57.579928635030875,57.55159312293836,36.21639462789285,36.23390382902055,57.55380071948661,57.55240025351315,66.69856166632623,57.58213630217628,36.23608628513359,0.0,0.0,0.0,0.0
1170,2022-05-05 19:20:10.766469,6.22134951186611,6.211595642417033,66.66572984650448,57.521871322271735,57.5168137584893,57.514747464274485,48.35344469006721,48.35343495022331,48.35343227640043,48.36990019347222,36.17807372242176,36.18865576167454,36.18862397983299,57.5245425004468,57.5220769466724,57.54700344387181,57.518759785073385,36.183568802347786,36.20116838212801,57.52097983335604,57.519572298436636,66.66572984650436,57.54920423807363,36.203357685603564,0.0,0.0,0.0,0.0
1171,2022-05-05 19:20:11.382355,6.18849803106187,6.178786462818491,66.6328987887332,57.48903810578372,57.483982546268564,57.48191757958864,48.32061861966257,48.320609001821,48.32060636135159,48.337076124568874,36.14525312701455,36.15585099585825,36.15581827389175,57.49173374780077,57.48924451119546,57.51412987179843,57.48592803540823,36.150740430227856,36.168381292684835,57.48815375142333,57.48674305172046,66.63289878873307,57.51632753523177,36.170573718162245,0.0,0.0,0.0,0.0
1172,2022-05-05 19:20:11.934605,6.155658065246105,6.145965783721184,66.60006809035973,57.45620643498064,57.45115178581511,57.449087421851736,48.287790192304726,48.28778062913548,48.287778003615024,48.30424860397706,36.112427226445234,36.12303234864289,36.122999192376525,57.458913240430434,57.45641319493601,57.481279830850944,57.45309702147904,36.11791091303821,36.13557067467134,57.45532531439921,57.45391322455963,66.6000680903596,57.483476068683565,36.137764524321994,0.0,0.0,0.0,0.0
1173,2022-05-05 19:20:12.494840,6.122823327476708,6.113139840077828,66.56723754582248,57.423375454506285,57.418321228081496,57.416257143896026,48.25496070890317,48.25495117084466,48.25494855219008,48.27141953621023,36.07959889779646,36.09020733257662,36.0901739770124,57.426087372272086,57.4235823783897,57.448440518823084,57.420266360074095,36.08508093327608,36.10274933712382,57.42249582302068,57.42108310170986,66.56723754582235,57.45063610934093,36.10494383870536,0.0,0.0,0.0,0.0
1174,2022-05-05 19:20:13.072909,6.08999099354923,6.080311515442203,66.53440715356317,57.39054485669123,57.385490816824465,57.38342685599065,48.22213077958442,48.2221212528461,48.22211863728672,48.23858979371488,36.04676949071925,36.05737942912032,36.05734598402873,57.39325908531406,57.39075185336911,57.415606081675335,57.38743589126435,36.05225077673847,36.06992309569339,57.38966589194557,57.388252879613596,66.53440715356304,57.417801374548,36.07211789211363,0.0,0.0,0.0,0.0
1175,2022-05-05 19:20:13.691556,6.057159753760002,6.0474821037134845,66.50157679586857,57.357714406081726,57.352660452231454,57.35059654815937,48.189300636247104,48.18929111468694,48.189288500543384,48.20575973532926,36.01393958536651,36.0245502095334,36.0245167234822,57.36042969039305,57.357921436151976,57.382773884582384,57.354605501521824,36.01942052922753,36.037094635100765,57.3568357467673,57.355422602052975,66.50157679586846,57.38496904197532,36.039289566131885,0.0,0.0,0.0,0.0
1176,2022-05-05 19:20:14.343183,6.024329010424888,6.014652194152709,66.46874645064783,57.324884019514535,57.31983010605048,57.31776622851843,48.156470392745355,48.15646087356652,48.15645826007408,48.17292953040609,35.981109450420696,35.99172038777042,35.991686882850566,57.32759978798584,57.32509106507972,57.349942706883056,57.32177514528166,35.986590237611864,36.004265161111114,57.32400550129822,57.32259229667236,66.4687464506477,57.35213780280082,36.00646015378672,0.0,0.0,0.0,0.0
1177,2022-05-05 19:20:14.850349,6.008962394993382,6.014203968762407,66.45561468931048,57.31204813803619,57.31136711023633,57.3109893963885,48.1650632967342,48.16494088763445,48.164910293738,48.16582109173434,35.97326363510387,35.97336782674446,35.97340993252029,57.3097668104617,57.31193705676983,57.318785552625165,57.31128614935166,35.97442994838161,35.973651414039765,57.310534673694406,57.311293542599294,66.45561468931034,57.31932362965458,35.97365218642882,0.0,0.0,0.0,0.0
