iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J6_LEVEL,J7_LEVEL,J8_LEVEL,J9_LEVEL,J10_LEVEL,J11_LEVEL,J12_LEVEL,J13_LEVEL,J14_LEVEL,J15_LEVEL,J16_LEVEL,J17_LEVEL,J18_LEVEL,J19_LEVEL,J20_LEVEL,J21_LEVEL,J22_LEVEL,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS
769,2022-05-03 19:25:24.437627,0.0,0.0,9.823355436566318e-07,-9.143999014777076,-9.143999014469717,-9.143999014197918,-18.287999013455217,-18.287999013021583,-18.28799901284042,-18.28799901310402,-30.479999011768225,-30.47999901197272,-30.479999011859046,-9.14399901311181,-9.143999016265658,-9.14399901373455,-9.143999013574135,-30.479999013452048,-30.47999901209086,-9.143999013943743,-9.14399901390943,9.823355382422962e-07,-9.143999013733993,-30.4799990120903,0.0,0.0,0.0,0.0
770,2022-05-03 19:25:34.746053,0.0,0.0,9.818023366335638e-07,-9.143999018039453,-9.143999017611183,-9.14399901757821,-18.28799901640956,-18.287999016058436,-18.28799901610767,-18.287999016284555,-30.479999015555165,-30.479999015832906,-30.479999015836288,-9.143999016486633,-9.143999018183882,-9.14399901669708,-9.143999016677872,-30.479999016515993,-30.479999016005255,-9.143999016850374,-9.143999016752543,9.818023312192282e-07,-9.143999016696522,-30.479999016004697,0.0,0.0,0.0,0.0
771,2022-05-03 19:25:45.047099,0.0,0.0,9.796235094285067e-07,-9.143999019810149,-9.143999019065719,-9.143999018498267,-18.28799901805717,-18.28799901784892,-18.287999017632885,-18.287999018310966,-30.479999017768705,-30.47999901795518,-30.479999017943058,-9.143999018492273,-9.14399901936605,-9.143999018577814,-9.143999018418898,-30.4799990185895,-30.479999018035635,-9.143999019156619,-9.143999018732309,9.796235040141711e-07,-9.143999018577256,-30.479999018035077,0.0,0.0,0.0,0.0
772,2022-05-03 19:25:55.373969,0.0,0.0,9.820206588898374e-07,-9.14399901628652,-9.143999015750367,-9.143999015406576,-18.28799901474039,-18.287999014879393,-18.287999014957208,-18.2879990151583,-30.479999015040928,-30.47999901525977,-30.47999901551148,-9.143999016774966,-9.1439990165997,-9.143999015289603,-9.143999015252431,-30.47999901520988,-30.47999901531301,-9.143999015428312,-9.14399901526319,9.820206545583688e-07,-9.143999015289044,-30.47999901531245,0.0,0.0,0.0,0.0
773,2022-05-03 19:26:05.686449,0.0,0.0,9.8264795623777e-07,-9.14399901477048,-9.14399901390244,-9.143999013174621,-18.287999012795183,-18.287999012607877,-18.28799901225477,-18.287999012801926,-30.479999010702617,-30.47999901117513,-30.47999901139268,-9.143999012710584,-9.143999015228825,-9.143999013726049,-9.143999013216844,-30.479999013195407,-30.479999011480036,-9.143999013429097,-9.143999013498036,9.826479508234344e-07,-9.143999013725493,-30.479999011479478,0.0,0.0,0.0,0.0
774,2022-05-03 19:26:15.987030,0.0,0.0,9.785916540039354e-07,-9.14399902082968,-9.143999020096558,-9.143999019665113,-18.287999018988625,-18.287999019129284,-18.287999019221004,-18.28799901946296,-30.479999018824675,-30.479999018938507,-30.47999901895478,-9.143999019294665,-9.143999020857489,-9.143999020068554,-9.143999019657308,-30.479999019586344,-30.47999901894731,-9.143999019623983,-9.143999019872863,9.785916485895995e-07,-9.143999020067994,-30.479999018946753,0.0,0.0,0.0,0.0
775,2022-05-03 19:26:26.319567,0.0,0.0,9.787438726363008e-07,-9.143999021142063,-9.143999020385275,-9.14399901971955,-18.287999018788717,-18.28799901833624,-18.287999017989684,-18.28799901855612,-30.479999018142585,-30.479999018303527,-30.479999018336702,-9.143999018656398,-9.143999020289092,-9.143999019508687,-9.143999019411035,-30.47999901879939,-30.479999018315834,-9.143999019159285,-9.143999019192465,9.787438683048323e-07,-9.14399901950813,-30.479999018315276,0.0,0.0,0.0,0.0
776,2022-05-03 19:26:36.627392,0.0,0.0,9.795281164144854e-07,-9.14399901763949,-9.143999017019988,-9.143999016636021,-18.287999016002804,-18.287999015696187,-18.287999015557126,-18.287999015737938,-30.479999015237826,-30.479999015270618,-30.479999015392252,-9.143999016203582,-9.143999017324912,-9.143999016994153,-9.14399901674088,-30.47999901657459,-30.479999015406786,-9.143999016757459,-9.143999016911248,9.795281110001498e-07,-9.143999016993595,-30.479999015406225,0.0,0.0,0.0,0.0
777,2022-05-03 19:26:46.957480,0.0,0.0,9.8102315092774e-07,-9.143999018646038,-9.143999017047525,-9.143999015754382,-18.28799901426456,-18.28799901363999,-18.28799901351641,-18.28799901426286,-30.47999901357896,-30.479999013919446,-30.479999013807866,-9.143999014271714,-9.143999017460079,-9.143999016035902,-9.143999015049141,-30.479999014373597,-30.47999901400765,-9.14399901492569,-9.143999015616659,9.810231455134045e-07,-9.143999016035345,-30.47999901400709,0.0,0.0,0.0,0.0
778,2022-05-03 19:26:59.102642,0.0,0.0,9.846307801609557e-07,-9.143999014537995,-9.143999013399904,-9.143999012649115,-18.2879990115564,-18.28799901110172,-18.28799901104012,-18.287999011571,-30.479999010674902,-30.479999011072653,-30.479999010991232,-9.143999012231012,-9.143999015276991,-9.143999013228903,-9.143999012701833,-30.47999901280201,-30.479999011388188,-9.14399901366393,-9.14399901318696,9.846307747466198e-07,-9.143999013228344,-30.47999901138763,0.0,0.0,0.0,0.0
779,2022-05-03 19:27:09.419698,0.0,0.0,9.768599036533487e-07,-9.143999021594999,-9.143999021089721,-9.143999020702836,-18.28799902010434,-18.287999019848947,-18.287999019806335,-18.287999020127227,-30.479999019973647,-30.479999019988846,-30.47999902009483,-9.143999021066701,-9.143999021901422,-9.143999021274599,-9.143999020548758,-30.479999020487192,-30.479999020108828,-9.143999020661099,-9.143999020605147,9.768598982390131e-07,-9.14399902127404,-30.47999902010827,0.0,0.0,0.0,0.0
780,2022-05-03 19:27:19.748318,0.0,0.0,9.795715491321743e-07,-9.143999019536759,-9.14399901886311,-9.143999018367714,-18.28799901763449,-18.287999017386504,-18.287999017404733,-18.287999017721674,-30.47999901738001,-30.4799990176239,-30.479999017761063,-9.143999018208586,-9.143999020113062,-9.143999018826753,-9.143999018336961,-30.47999901838791,-30.479999017704564,-9.143999018778358,-9.143999018621548,9.795715437178387e-07,-9.143999018826195,-30.47999901770401,0.0,0.0,0.0,0.0
781,2022-05-03 19:27:30.074818,0.0,0.0,3.7685304025103505e-07,-9.143999620467095,-9.143999619842175,-9.14399961941131,-18.28799961874777,-18.287999618420713,-18.287999618220752,-18.287999618784916,-30.47999961694703,-30.479999616904315,-30.479999616746703,-9.143999618216618,-9.143999622894606,-9.143999620478459,-9.14399961905888,-30.479999619109098,-30.479999617069797,-9.143999619563393,-9.143999619800475,3.7685303483669945e-07,-9.143999620477901,-30.479999617069243,0.0,0.0,0.0,0.0
782,2022-05-03 19:27:40.368808,0.0,0.0,3.774658455881763e-07,-9.143999621945918,-9.14399962112977,-9.143999620430588,-18.287999618897356,-18.28799961849955,-18.28799961855443,-18.287999618699068,-30.4799996177837,-30.47999961832885,-30.4799996184183,-9.143999619367234,-9.143999621988524,-9.143999620543926,-9.143999619837693,-30.479999619287934,-30.47999961864113,-9.143999619766968,-9.143999619814997,3.774658401738407e-07,-9.143999620543369,-30.479999618640573,0.0,0.0,0.0,0.0
783,2022-05-03 19:27:50.662341,0.0,0.0,3.761900321109124e-07,-9.14399962136107,-9.143999620161244,-9.14399961939499,-18.287999618510256,-18.287999618153556,-18.287999617890584,-18.287999619150952,-30.479999618489327,-30.47999961878952,-30.479999618974503,-9.143999620097478,-9.143999620865854,-9.143999619808081,-9.14399961931942,-30.479999619565223,-30.47999961891639,-9.143999619884477,-9.143999619825497,3.761900266965768e-07,-9.143999619807524,-30.479999618915834,0.0,0.0,0.0,0.0
784,2022-05-03 19:28:00.991706,0.0,0.0,3.7613135478977713e-07,-9.143999622317349,-9.143999622082397,-9.14399962188418,-18.28799962046445,-18.28799961984363,-18.28799961984062,-18.287999620099168,-30.479999619568733,-30.479999619672913,-30.47999961973525,-9.143999620743784,-9.143999623236711,-9.143999621574276,-9.143999620360999,-30.479999620324048,-30.479999619817107,-9.143999621163392,-9.143999621515112,3.7613134937544147e-07,-9.143999621573718,-30.479999619816553,0.0,0.0,0.0,0.0
785,2022-05-03 19:28:11.290287,0.0,0.0,3.771033005904201e-07,-9.143999621697553,-9.143999620204081,-9.143999619027168,-18.287999618130932,-18.287999617642186,-18.287999617281134,-18.28799961793979,-30.47999961720933,-30.47999961763863,-30.47999961778793,-9.143999618002255,-9.143999621710954,-9.143999619540486,-9.143999618897887,-30.47999961867832,-30.479999617843525,-9.143999619095764,-9.143999619157945,3.7710329517608444e-07,-9.143999619539928,-30.479999617842967,0.0,0.0,0.0,0.0
786,2022-05-03 19:28:21.607695,0.0,0.0,3.763114096045683e-07,-9.143999620130066,-9.143999619130074,-9.143999618347884,-18.28799961694771,-18.287999616773504,-18.28799961682264,-18.28799961696871,-30.479999616327742,-30.47999961642943,-30.479999616691938,-9.143999617069754,-9.143999619213691,-9.143999618827008,-9.143999617862503,-30.479999617386596,-30.47999961683611,-9.14399961777575,-9.14399961783585,3.763114041902327e-07,-9.14399961882645,-30.47999961683555,0.0,0.0,0.0,0.0
787,2022-05-03 19:28:31.939276,0.0,0.0,3.751660902793219e-07,-9.143999621365516,-9.143999621025474,-9.143999620732309,-18.287999620143598,-18.287999619747954,-18.287999618856727,-18.28799961949624,-30.47999961849098,-30.479999618582475,-30.479999618615707,-9.14399961981609,-9.143999621979145,-9.143999620974162,-9.143999620267804,-30.47999962020778,-30.479999618930066,-9.143999621262141,-9.143999620846648,3.7516608486498626e-07,-9.143999620973602,-30.479999618929508,0.0,0.0,0.0,0.0
788,2022-05-03 19:28:42.267717,0.0,0.0,3.740343154561288e-07,-9.143999625621426,-9.143999624883534,-9.143999624340484,-18.287999623520392,-18.287999623584657,-18.287999623604343,-18.287999623615665,-30.47999962352207,-30.479999623517447,-30.479999623604694,-9.143999624197095,-9.143999625584998,-9.143999624389396,-9.143999624077402,-30.47999962390996,-30.47999962361827,-9.143999623931304,-9.14399962414347,3.740343100417931e-07,-9.143999624388838,-30.47999962361771,0.0,0.0,0.0,0.0
789,2022-05-03 19:28:52.572353,0.0,0.0,3.7594876606590334e-07,-9.143999621407353,-9.143999621290149,-9.143999621265413,-18.287999620483056,-18.287999620046033,-18.28799961939252,-18.287999620447295,-30.479999618873492,-30.479999619056336,-30.47999961910565,-9.143999619792016,-9.143999623765145,-9.143999621557448,-9.143999621275539,-30.479999620804996,-30.479999619490716,-9.143999620475807,-9.143999621880583,3.759487606515677e-07,-9.14399962155689,-30.479999619490155,0.0,0.0,0.0,0.0
790,2022-05-03 19:29:02.908176,0.0,0.0,3.758896913325316e-07,-9.14399962402266,-9.14399962289781,-9.143999622087277,-18.287999620620816,-18.28799962058418,-18.287999620615842,-18.28799962071585,-30.47999961967611,-30.47999961997987,-30.479999620094485,-9.143999620677537,-9.143999623304168,-9.143999623786424,-9.143999621816269,-30.479999621207103,-30.479999620100926,-9.143999621404408,-9.143999621543804,3.7588968700106307e-07,-9.143999623785867,-30.47999962010037,0.0,0.0,0.0,0.0
791,2022-05-03 19:29:13.231212,0.0,0.0,3.761228759401547e-07,-9.143999619359368,-9.143999619107944,-9.14399961887434,-18.287999618455693,-18.28799961818201,-18.287999617311435,-18.287999618149634,-30.47999961774154,-30.479999617936695,-30.479999617929177,-9.14399961920445,-9.14399961950001,-9.143999618695677,-9.143999618527147,-30.47999961841115,-30.479999618136045,-9.143999618751051,-9.143999618934416,3.761228705258191e-07,-9.14399961869512,-30.479999618135484,0.0,0.0,0.0,0.0
792,2022-05-03 19:29:23.617304,0.0,0.0,3.7451383717552744e-07,-9.143999624468481,-9.143999623360447,-9.143999622638894,-18.287999620848076,-18.287999620924495,-18.287999621088343,-18.287999621437233,-30.47999962118063,-30.479999621231507,-30.479999621206797,-9.143999621726959,-9.143999623855386,-9.143999622799464,-9.143999622461171,-30.47999962259205,-30.479999621526986,-9.143999623118203,-9.143999622846735,3.7451383176119183e-07,-9.143999622798907,-30.479999621526428,0.0,0.0,0.0,0.0
793,2022-05-03 19:29:33.930309,0.0,0.0,5.160862776023123e-07,-9.14399948323504,-9.143999482498362,-9.143999481971766,-18.28799948146144,-18.287999481221835,-18.287999480740996,-18.287999481684583,-30.479999481084942,-30.479999481383047,-30.479999481494545,-9.143999483509257,-9.143999483467253,-9.143999482511939,-9.143999482079195,-30.479999482123567,-30.479999481758163,-9.143999482590297,-9.143999482513177,5.160862721879767e-07,-9.143999482511381,-30.479999481757606,0.0,0.0,0.0,0.0
794,2022-05-03 19:29:34.479058,0.45095742456231647,0.3115293692867254,86.00540734225973,58.3093207220869,56.61434304185417,55.06311386662997,44.69663299432908,44.02720936989622,43.94916540267182,43.95414694807272,30.691221215495926,30.42412373812931,30.952486215738887,55.04657617342575,58.525441778880364,51.578845494261856,53.25670845097886,31.940541908668738,30.10208137391662,54.14239393913604,53.59500923821088,86.01644971270977,51.29781035142833,29.96041664726649,442.2612596329809,1.0,442.2612596329809,1.0
795,2022-05-03 19:29:34.961468,0.8943508723342658,0.6233875612163762,86.02370545658934,58.60433531171922,56.9247269574838,55.38825162872238,45.029016457289444,44.365082371442156,44.28791554793215,44.29314793918893,31.01100136270097,30.73691206211939,31.257995115896843,55.32708139273163,58.81575303779408,52.02104863643023,53.60581229355661,32.28253654238491,30.41389057444296,54.46698217374391,53.94329920909645,86.034592152004,51.748681099927346,30.27194878715957,438.8836430453565,1.0,438.8836430453565,1.0
796,2022-05-03 19:29:35.500918,1.3303285016609765,0.9354466135830477,86.04195148077426,58.89604836446847,57.2319819870485,55.71042312925116,45.358752663231755,44.700543600981334,44.62428587937167,44.62978566227575,31.33006321357514,31.04955812524194,31.56346959897024,55.607376659815415,59.10297008202429,52.4559819051403,53.951849926512935,32.62276035261659,30.72591981867631,54.78977653968594,54.28878416742183,86.0526839488656,52.191990783550175,30.583808672676355,435.5154546673414,1.0,435.5154546673414,1.0
797,2022-05-03 19:29:35.934354,1.7590321626982885,1.247585722180667,86.06014327326875,59.18445367002846,57.53606632840278,56.02955226689791,45.68577075560565,45.03352529623713,44.95820837828856,44.96399292202698,31.64830567945271,31.36195484325514,31.868801494159676,55.887373776972936,59.387093559654,52.883779435731455,54.294660542624925,32.96126630710182,31.03804707285454,55.110754634348545,54.63142648132337,86.07072297238456,52.627887421800295,30.895868400308494,432.15709121500066,1.0,432.15709121500066,1.0
798,2022-05-03 19:29:36.373213,2.1805956696307036,1.559692870430075,86.07827894114668,59.46953929927973,57.83691993846188,56.34553271330514,46.00997998681318,45.363947532165625,45.28960401835288,45.29569192560435,31.965630367397768,31.674001782831116,32.17389267426896,56.16700380162422,59.66813057253902,53.30456766548883,54.63401144358548,33.29822034867172,31.35015895172095,55.42994348741381,54.971213588892056,86.08870733775035,53.05651271223087,31.208007239304823,428.8089035875103,1.0,428.8089035875103,1.0
799,2022-05-03 19:29:37.870609,2.5951537012291093,1.8716560024831148,86.0963564056352,59.75133255396948,58.13458741694925,56.65842555113542,46.331406489381656,45.69180906766155,45.61846644748376,45.62487568850936,32.281962230872956,31.985603570676936,32.47863719833986,56.44614835346513,59.946073121924385,53.718475261416906,54.97005377982432,33.633307574617156,31.66214343077741,55.74718037720101,55.30806327633274,86.10663497544093,53.478000418064234,31.520113173007765,425.4712770722189,1.0,425.4712770722189,1.0
800,2022-05-03 19:29:38.419640,3.0028703873307183,2.183335054697028,86.11437202604614,60.02997492281814,58.42943029047946,56.96880315659249,46.65042330335645,46.01733193946904,45.94499366835245,45.95173508579764,32.597271468282635,32.2966528858844,32.782874312416254,56.72449484677277,60.22085344753316,54.125662373283156,55.30412644638902,33.96462515594988,31.973864732145852,56.06165957661281,55.64163084877686,86.1245022663969,53.89248547025935,31.832073910697613,422.1448854371111,1.0,422.1448854371111,1.0
801,2022-05-03 19:29:38.923225,3.4038993738980565,2.494601098581598,86.13232416473612,60.3054522642284,58.721364679746024,57.27651452638374,46.96689951564293,46.34039991546377,46.269071389349726,46.27615675702255,32.911437337638205,32.60702923073716,33.086491013137504,57.00197269502299,60.49249484189322,54.526274807483986,55.635893557904716,34.29247399991338,32.2851925342594,56.37346603317645,55.971937287975805,86.14230757749831,54.300131817233236,32.14374948518773,418.8300327236149,1.0,418.8300327236149,1.0
802,2022-05-03 19:29:39.332466,3.798385991394716,2.8053341172148136,86.1502113240005,60.57776129344481,59.01033451075483,57.58145275872268,47.28073907160645,46.6609245875878,46.59061199850505,46.598053702062884,33.22435397580526,32.91662232003772,33.38938157731865,57.27850916817548,60.76101871655601,54.92045090758436,55.965114901932616,34.617054345915946,32.596005844204235,56.68264860911176,56.2989936899428,86.16004941409396,54.701092953439506,32.455011046558035,415.526997194131,1.0,415.526997194131,1.0
803,2022-05-03 19:29:39.718224,4.186469314648872,3.1154209163405273,86.16803207985068,60.8469081124942,59.296308352191,57.88355025212052,47.591875980015764,46.97884062458873,46.90954986225673,46.917360543764595,33.53592732461544,33.225329625358995,33.69144532098072,57.554027401554954,61.02644424921298,55.30832342139155,56.29163685480461,34.93847015266341,32.90619087219519,56.989220833529025,56.622800218000314,86.17772635435074,55.09551408476103,32.76573863954134,412.2360435543567,1.0,412.2360435543567,1.0
804,2022-05-03 19:29:40.120220,4.568283198209548,3.4247540529904765,86.18578509959391,61.11290399329177,59.579267733208866,58.18275985683132,47.900260790360505,47.29409628245689,47.225832478421815,47.234024866469646,33.84607156423298,33.533054716950076,33.992586419626086,57.82845096955325,61.28879028978726,55.69002035756784,56.61534935278447,35.256782277556916,33.21563979766391,57.29318165651164,56.943353774171214,86.1953370667152,55.483534176459955,33.075819123086276,408.9574197024445,1.0,408.9574197024445,1.0
805,2022-05-03 19:29:40.821189,4.948023952953633,3.738426241787021,86.2074007535012,61.41733615805627,59.9174840191168,58.54555026246802,48.2913815896508,47.67989645937685,47.608033218560216,47.611926569831816,34.20120841044873,33.86521081641071,34.32108552627238,58.13505047552032,61.58747440605356,56.06974195195401,56.989314619637454,35.6252914812369,33.528663456214545,57.64293613947056,57.313514187456484,86.21678074810981,55.865327344286214,33.385188799557056,404.96520383755546,1.0,404.96520383755546,1.0
806,2022-05-03 19:29:41.308536,5.321752784572992,4.0510544381356,86.2252345573684,61.67981544116574,60.19730756678773,58.84201900108602,48.59751650474354,47.99337266841128,47.922698329253514,47.92691029991598,34.512806009208255,34.17552067040695,34.62481986544772,58.41114351420118,61.84646067967585,56.44347014796665,57.310564928601146,35.94107679523658,33.841443691048305,57.94523725439275,57.63089755908589,86.23447374188328,56.245008568745845,33.69885215712624,401.67126148037096,1.0,401.67126148037096,1.0
807,2022-05-03 19:29:41.708994,5.689587701253585,4.36254808633388,86.2429980007232,61.93917635843503,60.474072724572224,59.135482437845674,48.90075460853769,48.30402293474308,48.234539060208476,48.2390834050552,34.82266708709178,34.484502143040466,34.92728580931165,58.685855046644626,62.102408168441066,56.81138389260105,57.62875824772405,36.25379760013142,34.15310543864075,58.24484914597763,57.94498640429072,86.25209789768026,56.61867982524653,34.01147078467527,398.3901348359696,1.0,398.3901348359696,1.0
808,2022-05-03 19:29:42.141949,6.05164334119545,4.672820385302003,86.26069012176409,62.19543967043624,60.747784063427524,59.42592948804321,49.20107867220228,48.61182482891512,48.54353100145265,48.548421941713286,35.1307297295832,34.79207926734385,35.22840658220416,58.95912099876235,62.35533783811492,57.17359338956389,57.94385653834018,36.5634647848421,34.463562044734,58.54176012072295,58.25578164374243,86.2696522510188,56.98645904470219,34.32295416512994,395.12200346401715,1.0,395.12200346401715,1.0
809,2022-05-03 19:29:42.513182,6.408031157400908,4.981788078106044,86.27831002377444,62.44862729870767,61.0184487558548,59.71335306286525,49.49847517381519,48.91675942200644,48.84965401177378,48.85490565804859,35.43693560614095,35.09817943395064,35.52810870556585,59.2308799726905,62.605271264548314,57.5302058999547,58.25582937938679,36.87008651010273,34.77273044387805,58.83595897716699,58.563285806797985,86.28713590181698,57.34846079227228,34.633215534396825,391.8670349346825,1.0,391.8670349346825,1.0
810,2022-05-03 19:29:42.919598,6.758859574142913,5.28937127146853,86.2958568709174,62.69876213374234,61.28607616524172,59.99774944781689,49.79293387672833,49.218811017175774,49.152891194240276,49.15851750334854,35.74122968056653,35.40273319526832,35.82632184263198,59.501073232549274,62.85223058816917,57.881325880445594,58.56465265300345,37.17366926920039,35.080530970544274,59.12743530546893,58.86750301366457,86.3045480102397,57.704796451688495,34.9421716711005,388.6253856018547,1.0,388.6253856018547,1.0
811,2022-05-03 19:29:43.530054,7.104234120999132,5.595493279403322,86.31332988390552,62.9458678758292,61.55067751572652,60.27911780767886,50.08444740006403,49.517966771206325,49.45322852657487,49.45924325987765,36.04355997477275,35.705674099829054,36.12297865624947,59.76964465104587,63.09623846398871,58.22705510259936,58.870307561211085,37.474218623056494,35.386887195309455,59.4161796818302,59.168438934045994,86.32188779241909,58.05557438135537,35.249742716259036,385.39720139988225,1.0,385.39720139988225,1.0
812,2022-05-03 19:29:43.956116,7.4442575497115016,5.900080485653007,86.33072833594797,63.189968903258546,61.81226562975984,60.557459798003535,50.373010875893314,49.814216387350754,49.750654560010894,49.75707124289996,36.343877368748714,36.00693854882483,36.41801468146637,60.036540647130174,63.33731800818663,58.56749275688301,59.17277986974062,37.77173969636958,35.69172578090103,59.702183776265514,59.466100720460624,86.33915451644882,58.40090004808712,35.55585201704193,382.1826185893318,1.0,382.1826185893318,1.0
813,2022-05-03 19:29:44.361892,7.779029937530071,6.2030622210900574,86.3480515489629,63.431090160657,62.0708547137565,60.83277925163186,50.65862166844784,50.107551860131274,50.04516016823393,50.051992050603026,36.64213542804298,36.306465669945,36.7113682104874,60.3017101199182,63.575492743978884,58.90273554461785,59.47205930957714,38.06623751602477,35.99497635412718,59.98544040495469,59.76049692773153,86.35634749864008,58.74087614372047,35.86042598930127,378.98176445399986,1.0,378.98176445399986,1.0
814,2022-05-03 19:29:44.818457,8.108648779706357,6.504370653409539,86.36529889005855,63.66925706267504,62.32646017910489,61.105081919838646,50.94127913919134,50.397967259176525,50.3367383340722,50.34399835166018,36.93829025271123,36.604197204974675,37.00298018802457,60.56510438176845,63.81078654831594,59.23287776020771,59.76813909169778,38.35771724270254,36.29657139071436,60.26594354655744,60.05163742558861,86.373466100043,59.07560268824963,36.16339399504674,375.79475794855375,1.0,375.79475794855375,1.0
815,2022-05-03 19:29:45.215825,8.379638440469972,6.772818565499611,82.81810794881854,62.892186298378235,61.787763780567055,60.794050143839826,50.78512802009647,50.35595976963256,50.31030120017366,50.3249961972897,37.08100412269902,36.807583236742495,37.12463877043014,60.276521373564485,63.002404306986406,59.514171465490755,59.76125603480978,38.32294625875761,36.57198114183232,60.10607988380667,59.97977213449224,82.82463977842853,59.404743063724034,36.46444600478005,0.0,0.0,666.1685104789744,1.0
816,2022-05-03 19:29:45.605879,8.64729018013618,7.039564912752315,82.88763288488738,63.10603432487023,62.01415729348535,61.032392266417986,51.031460720759995,50.60807529219365,50.56312236709099,50.578240508134975,37.34187470950983,37.071273875187885,37.38415722614069,60.5151973371585,63.21457867984199,59.78265311467618,60.01564868150499,38.57533504354021,36.83915752401649,60.35188008645727,60.23044595318545,82.89407952983072,59.675707892689836,36.73288132746513,0.0,0.0,661.4633044121555,1.0
817,2022-05-03 19:29:45.997280,8.919243209995509,7.31248140257501,82.98249862269277,63.37471009675589,62.315377963200184,61.35401604158234,51.38813218305854,50.95405866300903,50.90560664557491,50.91233811016523,37.66444099930487,37.36775316907856,37.68112588928967,60.800565388944314,63.47909801460532,60.05354163285305,60.32896714592603,38.89150769734373,37.11054740696803,60.657115181618835,60.54210363632793,82.98882986383046,59.943391679668025,36.99967365031879,0.0,0.0,655.0430647458794,1.0
818,2022-05-03 19:29:46.452458,9.18792972616061,7.5835414486030315,83.05317389478311,63.58974052516358,62.542977275426765,61.593633701783965,51.635910973001515,51.20791594490587,51.16033743825727,51.167434404019296,37.9285447575324,37.63530930118718,37.94443084953027,61.04233695738477,63.692524003836645,60.32303255072841,60.58465624643318,39.14569963747255,37.38205725871125,60.904901248796364,60.794189907996014,83.05941978271997,60.21532033218097,37.272576213031776,0.0,0.0,650.2599238516746,1.0
819,2022-05-03 19:29:46.928521,9.453407277235709,7.852714308017017,83.12347883161748,63.80261258566964,62.76833847597665,61.83093343872739,51.88136906164073,51.459438846341236,51.412729457979054,51.420194428636364,38.19062414265443,37.90095532740448,38.20585636295368,61.28226572286718,63.90382979546175,60.589325035192026,60.837841740207324,39.39753816039172,37.65169576111029,61.15045653681565,61.043817732684964,83.1296403420251,60.483983145061934,37.54362218437041,0.0,0.0,645.5018105954166,1.0
820,2022-05-03 19:29:47.406945,9.715731519201068,8.119971096016315,83.19341391810771,64.01334934472261,62.99148190678655,62.065932992576734,52.12452150108945,51.708640248493275,51.66278799865867,51.670627472661124,38.45066514010286,38.16466771051393,38.465379098631146,61.520336720131695,64.1130370306501,60.85247397064227,61.08854060183057,39.64703456884525,37.91943398072757,61.393788228914254,61.2910055724036,83.19949201833674,60.74943764053675,37.812780839429976,0.0,0.0,640.7686926835249,1.0
821,2022-05-03 19:29:47.854458,9.502553340598531,8.176440648212964,69.10830195769714,60.0393087932208,59.96160256122736,59.91129318791751,50.54969503594911,50.509370259726424,50.50054884032645,50.544271503547925,38.10835713863995,38.08495955915113,38.088560063190414,59.51836255703328,60.01510055524671,60.93986280419442,59.93371395328241,38.41777750796328,38.08502426997202,59.76347040865182,59.93476155321286,69.10830195769702,61.010029848755465,38.07903102843173,0.0,0.0,0.0,0.0
822,2022-05-03 19:29:48.371001,9.304520451847328,8.217764880998285,69.03596935867259,59.953906897776186,59.884195697458594,59.84038875443256,50.501705550687,50.47152927075289,50.46468360657932,50.51287190763519,38.145505467121836,38.13636384648304,38.13891699360179,59.54317763869075,59.934549169193396,60.735726007788166,59.86234556421693,38.38178144608593,38.13883560520057,59.72715549112504,59.863324625383136,69.03596935867246,60.79694118878852,38.13547426164847,0.0,0.0,0.0,0.0
823,2022-05-03 19:29:48.899434,9.121411570632,8.244165121930351,68.96727687488574,59.8735627933415,59.8113749958805,59.773598147064405,50.455979770576526,50.434326703611134,50.42924780020162,50.48217011982002,38.172977516361456,38.17175790200411,38.174865463291944,59.55854902339757,59.85850482483491,60.54604421773431,59.79512803540467,38.34590475967087,38.17824549141762,59.69082463831815,59.796008396957404,68.96727687488561,60.59899098418285,38.17677954050738,0.0,0.0,0.0,0.0
824,2022-05-03 19:29:49.313521,8.952969934020196,8.255898152767955,68.90192352078962,59.798035269463846,59.742948254193955,59.71076834203656,50.412470120429546,50.397810414243374,50.394263477787796,50.45216094695438,38.18961118425868,38.19069745085072,38.19371674965385,59.56386154807198,59.786714900549974,60.370596603845826,59.7319164682668,38.3100223985921,38.203494861199076,59.65428829052678,59.732648923230634,68.9019235207895,60.41595795709948,38.20316838667558,0.0,0.0,0.0,0.0
825,2022-05-03 19:29:49.684318,8.798923901137082,8.253235541595236,68.84002136305232,59.727320395463494,59.67888187389382,59.651841917710726,50.371039514915175,50.36187962985278,50.35959840714903,50.42262990094534,38.189189245539346,38.19572504564531,38.198675620509604,59.56037676494589,59.71919724562463,60.20914133247732,59.672638134806945,38.27414440706976,38.214877003833095,59.61759840361644,59.673191474147515,68.84002136305219,60.24758549242078,38.214897943372556,0.0,0.0,0.0,0.0
